"Av_EV_mortero" "Av_EV_quijote" "Barr_EP_triunfo" "Belm_EV_rana" "Belm_EV_sierra" "Cast_EV_barbador" "Cast_EV_comisario" "Cerv_EP_cueva" "Cerv_EP_guarda" "Cerv_EP_juez" "Cerv_EP_retablo" "Cerv_EP_viejo" "Cerv_EP_vizcaino" "Cerv_EV_eleccion" "Cerv_EV_rufian" "Dub_EV_romances_R" "Hurt_EV_getafe" "Hurt_EV_miser1" "Hurt_EV_miser2" "Quev_EP_vieja" "Quev_EV_marido" "Quev_EV_niño" "Quin_EV_barbero" "Quin_EV_borracho" "Quin_EV_sacristanes" "Quin_EV_ventero" "Salas_EP_buscaoficios" "Salas_EP_mirones" "Salas_EV_caprichoso" "Salas_EV_comisario" "Vel_EV_antonia" "Vel_EV_atarantados" "Vel_EV_burla"
"aguarda" 0 0.0386996904024768 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0859106529209622 0 0 0 0 0.0571428571428571 0 0.101419878296146 0 0 0 0 0 0 0 0.0914913083257091 0 0
"aires" 0 0 0 0 0 0 0 0 0 0 0 0.079155672823219 0 0 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0914913083257091 0 0
"alegre" 0 0 0 0 0 0 0.0708215297450425 0 0 0 0 0 0.0226295541977823 0 0 0 0.0623830318153462 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0696378830083565 0.0875656742556918
"alerta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0363504180298073 0 0 0 0 0.0475737392959087 0 0 0.101419878296146 0 0.109529025191676 0 0 0 0 0 0 0 0
"almas" 0 0 0.0212947189097104 0 0 0 0 0 0 0 0 0.0263852242744063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0368867576540022 0.182982616651418 0 0
"ama" 0.044543429844098 0 0 0 0 0 0 0 0.0270929287455974 0 0 0 0 0 0 0 0.0623830318153462 0 0.0949667616334283 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"amén" 0 0 0 0 0 0 0 0 0.0270929287455974 0 0 0.0263852242744063 0 0.0418235048097031 0 0 0 0 0 0 0 0 0 0 0.109529025191676 0 0 0 0 0 0 0 0
"amo" 0 0 0 0 0 0 0 0 0.0541858574911948 0 0 0 0.0226295541977823 0 0 0 0 0 0 0 0 0 0 0 0.0547645125958379 0 0 0 0.0285225328009127 0 0 0 0
"andáis" 0 0 0 0 0 0 0.141643059490085 0 0 0.033288948069241 0 0 0 0 0 0 0 0 0 0.0475737392959087 0 0 0 0 0 0.0696378830083565 0 0 0 0 0 0 0
"ando" 0 0 0.0425894378194208 0 0 0 0 0 0 0 0 0 0 0.0418235048097031 0 0 0 0 0 0 0.0571428571428571 0 0 0 0 0.0696378830083565 0 0 0 0 0 0 0
"aparécese" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714 0.214438884917798 0 0 0 0 0 0 0 0 0 0 0
"asco" 0 0 0 0 0 0 0 0 0 0 0 0 0.0226295541977823 0 0 0 0.0623830318153462 0.0424989375265618 0 0 0 0 0 0.0537923614846692 0 0 0 0 0 0 0 0.0696378830083565 0
"atán" 0 0 0 0 0 0 0 0 0 0 0 0 0.0226295541977823 0.167294019238812 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"atrevimiento" 0 0 0.0212947189097104 0 0 0 0 0.0280112044817927 0 0 0.030229746070133 0 0.0226295541977823 0 0 0 0 0 0.0474833808167142 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"aurora" 0 0 0 0 0 0 0.0708215297450425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509164969450102 0 0 0.0737735153080044 0 0 0
"ayude" 0 0 0 0.114810562571757 0 0 0 0 0 0.033288948069241 0.090689238210399 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"bajo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0424989375265618 0.142450142450142 0 0 0 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"ballesta" 0.133630289532294 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.139275766016713 0 0 0 0 0 0 0
"barrio" 0 0 0 0 0 0 0.0708215297450425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.101419878296146 0 0.0547645125958379 0 0.0509164969450102 0 0 0 0 0 0
"bastan" 0 0 0 0 0 0 0 0 0 0.033288948069241 0 0 0 0 0.0363504180298073 0 0.124766063630692 0 0.0474833808167142 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"batalla" 0.044543429844098 0 0 0 0 0 0 0 0 0 0.030229746070133 0 0 0 0 0 0 0.0424989375265618 0 0 0 0 0 0 0 0 0 0.0895255147717099 0 0 0 0 0
"bellos" 0.133630289532294 0.0386996904024768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0623830318153462 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"beltrán" 0 0 0.106473594548552 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"bendiga" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0363504180298073 0 0 0.0424989375265618 0 0 0 0.0714796283059328 0 0 0 0 0 0 0 0.0368867576540022 0.0914913083257091 0 0
"blanda" 0 0 0 0 0 0 0 0.0560224089635854 0 0.033288948069241 0 0 0 0 0 0 0.124766063630692 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"brazo" 0 0.0386996904024768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.101419878296146 0 0.109529025191676 0.0696378830083565 0 0 0 0 0 0 0
"callaré" 0 0 0 0.459242250287026 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.101419878296146 0 0 0 0 0 0 0 0 0 0
"calzas" 0 0 0 0 0 0 0 0 0.0270929287455974 0 0 0 0 0 0 0 0 0.0424989375265618 0 0 0.0571428571428571 0 0 0 0 0 0 0 0.0285225328009127 0 0.0914913083257091 0 0
"capacho" 0 0 0 0 0 0 0 0 0 0 0.151148730350665 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"capones" 0 0 0 0 0 0.077639751552795 0 0.112044817927171 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"cardoso" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.237868696479543 0 0 0 0 0 0 0 0 0 0 0 0 0
"carnero" 0.178173719376392 0.0386996904024768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"carnes" 0.089086859688196 0 0 0 0 0 0 0 0 0 0 0.0263852242744063 0 0 0.0727008360596147 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"caro" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0363504180298073 0 0 0.0424989375265618 0 0.0475737392959087 0 0 0.101419878296146 0.0537923614846692 0 0 0 0 0 0 0 0 0
"casan" 0 0 0.0851788756388416 0 0 0 0 0 0 0 0 0 0 0 0 0.0859106529209622 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"casarse" 0 0 0.0638841567291312 0 0 0 0 0 0 0 0 0.0263852242744063 0 0 0 0 0 0 0.0474833808167142 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"cásese" 0 0 0.0851788756388416 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0571428571428571 0 0 0 0 0 0 0 0 0 0 0 0
"castañas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.50709939148073 0 0 0 0 0 0 0 0 0 0
"castañetas" 0 0 0 0 0.0987166831194472 0 0 0 0 0 0.030229746070133 0 0 0 0 0 0.124766063630692 0.0424989375265618 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"causas" 0 0 0 0 0 0 0 0 0 0.166444740346205 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"cédula" 0 0 0 0 0.0987166831194472 0 0 0 0.0541858574911948 0 0 0 0 0 0 0 0 0.0849978750531237 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"cese" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0418235048097031 0.0363504180298073 0 0.0623830318153462 0 0.0949667616334283 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"color" 0.044543429844098 0.0386996904024768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0254582484725051 0 0.0285225328009127 0.0368867576540022 0 0 0
"compañero" 0 0 0 0 0 0 0 0 0 0 0 0 0.0226295541977823 0 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0914913083257091 0 0.175131348511384
"confieso" 0 0 0 0 0 0 0 0.0280112044817927 0 0.033288948069241 0 0 0 0.0418235048097031 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"confites" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0623830318153462 0 0 0 0.0571428571428571 0.142959256611866 0 0 0 0 0 0 0 0 0.0914913083257091 0 0
"conforme" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0418235048097031 0 0.0859106529209622 0 0.0424989375265618 0 0 0 0 0 0 0 0 0.0254582484725051 0 0 0 0 0 0.0875656742556918
"corto" 0.089086859688196 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0424989375265618 0 0 0 0 0 0 0 0 0.0509164969450102 0 0 0 0 0 0
"crédito" 0 0 0 0 0 0 0 0 0 0 0 0.0527704485488127 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509164969450102 0 0.0285225328009127 0 0 0 0
"criada" 0 0 0 0 0 0 0 0 0 0.066577896138482 0 0.0263852242744063 0.0226295541977823 0 0 0 0 0 0 0 0 0 0 0.0537923614846692 0 0 0 0 0 0 0 0 0
"cuales" 0 0 0 0 0 0 0 0.0280112044817927 0 0 0 0 0 0 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0 0.0763747454175153 0 0 0 0 0 0
"cuán" 0 0 0 0 0 0 0 0 0.0270929287455974 0 0 0.0263852242744063 0.0226295541977823 0 0.0363504180298073 0 0 0 0.0474833808167142 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"cuantos" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0418235048097031 0.0363504180298073 0 0 0.0424989375265618 0 0 0 0 0 0 0 0.0696378830083565 0.0254582484725051 0 0 0 0 0 0
"cuántos" 0 0 0 0 0 0 0.0708215297450425 0 0.0270929287455974 0 0 0 0 0 0 0 0.0623830318153462 0 0 0 0 0 0 0 0 0.0696378830083565 0 0 0.0285225328009127 0 0 0 0
"cuidadosa" 0 0 0 0 0 0 0 0 0.135464643727987 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"culebras" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.171428571428571 0.0714796283059328 0 0 0.0547645125958379 0 0 0 0 0 0 0 0
"daba" 0 0 0.0212947189097104 0 0 0 0 0 0 0 0 0.0263852242744063 0 0 0 0 0 0 0 0.0475737392959087 0 0 0 0.0537923614846692 0 0 0 0 0.0285225328009127 0 0 0 0
"debo" 0 0.0386996904024768 0 0.114810562571757 0 0 0.0708215297450425 0.0280112044817927 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0696378830083565 0 0 0 0 0 0 0
"decoro" 0 0 0 0 0 0 0.0708215297450425 0.0280112044817927 0 0.033288948069241 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0895255147717099 0 0 0 0 0
"dedos" 0 0 0 0 0 0 0 0 0 0 0.030229746070133 0 0 0.0418235048097031 0 0 0 0 0 0 0 0 0 0.107584722969338 0 0 0 0 0.0285225328009127 0 0 0 0
"dejaré" 0 0.0386996904024768 0 0 0 0 0 0 0.0270929287455974 0 0.030229746070133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.044762757385855 0 0 0 0.0696378830083565 0
"deje" 0 0 0 0 0 0 0 0 0 0 0.030229746070133 0.0527704485488127 0 0 0 0 0 0 0 0 0 0.0714796283059328 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"dejo" 0 0 0 0 0 0.077639751552795 0.0708215297450425 0 0 0 0 0 0 0 0 0 0 0.0424989375265618 0 0 0 0 0.101419878296146 0 0 0 0.0254582484725051 0 0 0 0 0 0
"deleite" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.044762757385855 0.0285225328009127 0.110660272962007 0 0 0
"demandas" 0 0 0 0 0 0 0 0 0 0.033288948069241 0 0.0263852242744063 0 0 0 0 0.0623830318153462 0 0 0 0 0 0 0 0 0 0 0.0895255147717099 0 0 0 0 0
"desdicha" 0 0 0 0 0 0.077639751552795 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0714796283059328 0 0 0 0 0.0254582484725051 0 0.0285225328009127 0 0.0914913083257091 0 0
"despensero" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.142612664004564 0 0 0 0
"desván" 0 0 0 0.114810562571757 0 0 0 0.0280112044817927 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.262697022767075
"desvergüenza" 0 0 0 0 0 0 0 0 0.0270929287455974 0 0 0.0263852242744063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0254582484725051 0 0.0285225328009127 0.0368867576540022 0 0 0
"diferentes" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.127291242362525 0 0 0 0 0 0
"dirá" 0.044543429844098 0 0 0 0 0 0 0 0.0270929287455974 0 0.030229746070133 0 0 0 0 0 0 0 0 0.0475737392959087 0 0 0 0 0 0 0 0 0 0 0 0.0696378830083565 0
"discreto" 0 0 0 0 0 0 0.0708215297450425 0 0 0 0 0 0 0.0418235048097031 0 0 0 0.0424989375265618 0.0474833808167142 0 0 0 0 0 0 0 0 0 0 0 0.0914913083257091 0 0
"doblones" 0 0 0 0 0 0.077639751552795 0 0 0 0 0 0 0 0 0 0 0 0 0.0474833808167142 0 0 0.0714796283059328 0 0 0 0 0 0 0.0570450656018254 0 0 0 0
"doce" 0 0 0.0212947189097104 0 0 0 0 0 0 0 0 0 0.0226295541977823 0.0418235048097031 0.0363504180298073 0 0 0 0 0.0475737392959087 0 0 0 0 0 0 0 0 0 0 0 0 0
"docientos" 0 0 0 0 0 0 0 0 0 0.033288948069241 0.030229746070133 0 0 0 0 0 0 0 0 0 0 0 0 0.107584722969338 0 0.0696378830083565 0 0 0 0 0 0 0
"doctrina" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0424989375265618 0.0474833808167142 0.0475737392959087 0 0 0 0 0 0 0 0 0.0285225328009127 0.0368867576540022 0 0 0
"dolor" 0 0 0 0 0 0 0 0 0 0.033288948069241 0 0.0527704485488127 0 0 0.0363504180298073 0 0 0 0 0 0.0571428571428571 0 0 0 0 0 0 0 0 0 0 0 0
"echado" 0 0 0.0212947189097104 0 0 0 0 0 0 0 0.030229746070133 0 0 0 0 0 0 0 0 0 0 0 0 0.107584722969338 0.0547645125958379 0 0 0 0 0 0 0 0
"eche" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.215169445938677 0 0 0.0254582484725051 0 0 0 0 0 0
"enamorado" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.169995750106247 0 0 0 0 0 0 0.0547645125958379 0 0 0 0 0 0 0 0
"enemigo" 0 0 0 0 0 0 0 0 0 0 0 0.0263852242744063 0 0 0.0363504180298073 0 0 0 0 0 0.0571428571428571 0 0 0.107584722969338 0 0 0 0 0 0 0 0 0
"enfadoso" 0 0 0 0 0 0 0 0 0.0270929287455974 0 0 0 0 0 0 0 0.0623830318153462 0.0424989375265618 0 0 0 0 0 0 0 0 0 0 0.0570450656018254 0 0 0 0
"entiende" 0 0 0 0 0 0.232919254658385 0 0 0.0270929287455974 0 0 0.0263852242744063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"entrada" 0 0 0.0212947189097104 0 0 0 0 0 0 0 0 0.0263852242744063 0 0 0 0 0 0 0 0 0.114285714285714 0 0 0 0 0 0.0254582484725051 0 0 0 0 0 0
"escoja" 0 0 0.0425894378194208 0 0 0 0 0 0 0 0 0 0 0 0.0363504180298073 0 0 0.0424989375265618 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0696378830083565 0
"escrito" 0 0 0 0 0 0 0 0.0280112044817927 0.0541858574911948 0.033288948069241 0.030229746070133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"escuchad" 0 0.0386996904024768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.134288272157565 0 0.0368867576540022 0 0 0
"escuelas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0914913083257091 0 0.350262697022767
"españa" 0.044543429844098 0 0 0 0 0 0 0 0 0 0 0 0.0226295541977823 0 0 0 0 0.0424989375265618 0 0 0 0.0714796283059328 0 0 0 0 0 0 0 0.0368867576540022 0 0 0
"esperar" 0 0 0 0 0 0 0 0.0280112044817927 0 0 0 0 0.0226295541977823 0 0 0 0 0 0 0.0475737392959087 0 0 0 0.0537923614846692 0 0 0 0 0.0285225328009127 0 0 0 0
"espere" 0 0 0 0 0 0 0 0.0280112044817927 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.405679513184584 0 0 0 0 0 0 0 0 0 0
"estatua" 0.044543429844098 0 0.0212947189097104 0 0 0 0 0.0280112044817927 0 0.033288948069241 0 0 0 0 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"estén" 0 0.0386996904024768 0 0 0 0 0 0.0280112044817927 0 0 0 0 0 0 0.0727008360596147 0 0 0 0 0 0 0 0 0.0537923614846692 0 0 0 0 0 0 0 0 0
"estimo" 0 0 0 0 0 0 0 0 0.0270929287455974 0 0 0 0.0226295541977823 0 0.0363504180298073 0 0 0.0424989375265618 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"estómago" 0.044543429844098 0 0 0 0 0 0 0 0 0.033288948069241 0 0 0 0 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0 0.0254582484725051 0.044762757385855 0 0 0 0 0
"estornudo" 0 0 0 0.229621125143513 0 0 0 0 0 0 0 0 0 0.0836470096194061 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0696378830083565 0
"estrellado" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0418235048097031 0 0 0 0 0 0 0 0 0 0 0.0547645125958379 0.20891364902507 0 0 0 0 0 0 0
"excelencias" 0 0 0.0851788756388416 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0424989375265618 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"experiencia" 0 0 0 0 0 0 0 0 0 0 0 0.0263852242744063 0 0 0 0 0 0 0.0474833808167142 0 0 0 0 0 0 0 0.0254582484725051 0 0.0285225328009127 0 0 0 0.0875656742556918
"faltar" 0 0 0 0 0 0 0 0 0.0270929287455974 0 0 0.0263852242744063 0.0226295541977823 0 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0914913083257091 0 0
"finalmente" 0 0 0.0212947189097104 0 0 0 0 0 0 0 0.030229746070133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509164969450102 0.044762757385855 0 0 0 0 0
"frente" 0 0.0386996904024768 0.0212947189097104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0547645125958379 0 0 0 0 0.0368867576540022 0 0.0696378830083565 0
"fuerzas" 0 0 0 0 0 0 0 0 0 0 0.030229746070133 0 0.0226295541977823 0.0418235048097031 0 0 0 0 0 0 0 0.0714796283059328 0 0 0 0 0.0254582484725051 0 0 0 0 0 0
"fulano" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0623830318153462 0 0.142450142450142 0 0 0 0 0 0 0 0.0254582484725051 0 0 0 0 0 0
"gallardo" 0.044543429844098 0.0386996904024768 0 0 0 0 0 0 0 0.033288948069241 0 0 0 0 0 0 0 0 0.0474833808167142 0 0 0 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"ganado" 0 0 0.0212947189097104 0 0 0 0 0 0 0.033288948069241 0 0 0.0226295541977823 0 0 0 0 0 0 0 0 0 0 0 0 0.0696378830083565 0 0 0 0.0368867576540022 0 0 0
"gigantes" 0 0.193498452012384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"golpes" 0 0.0386996904024768 0 0 0 0 0 0.0840336134453782 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0696378830083565 0 0 0 0 0 0 0
"gozar" 0 0.0773993808049536 0 0 0 0 0 0 0 0 0 0.0263852242744063 0 0 0 0 0.124766063630692 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gritos" 0 0 0 0 0 0 0 0 0 0.033288948069241 0 0 0.0678886625933469 0 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"guadamecí" 0 0 0 0 0 0 0 0 0 0 0 0.131926121372032 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gustos" 0 0 0 0 0 0 0 0.0280112044817927 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0254582484725051 0 0 0.110660272962007 0 0 0
"habemos" 0 0 0 0 0 0 0 0 0 0.033288948069241 0.060459492140266 0.0263852242744063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0696378830083565 0
"haces" 0.089086859688196 0.0386996904024768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0696378830083565 0 0 0 0 0 0 0.0875656742556918
"hase" 0 0 0.0425894378194208 0 0 0 0 0 0 0 0.030229746070133 0 0.0226295541977823 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0254582484725051 0 0 0 0 0 0
"hermanos" 0 0 0 0 0 0 0 0 0 0.066577896138482 0 0 0 0 0 0 0 0.0424989375265618 0 0 0 0.0714796283059328 0 0 0 0 0.0254582484725051 0 0 0 0 0 0
"historia" 0 0 0 0 0 0 0 0 0 0 0 0 0.0226295541977823 0.0418235048097031 0.0727008360596147 0 0.0623830318153462 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iba" 0 0 0.0212947189097104 0 0 0 0 0.0280112044817927 0 0 0 0 0 0 0 0 0 0.0424989375265618 0 0.0951474785918173 0 0 0 0 0 0 0 0 0 0 0 0 0
"ido" 0 0.0386996904024768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0424989375265618 0 0 0 0 0 0.107584722969338 0 0 0.0254582484725051 0 0 0 0 0 0
"imagen" 0 0 0 0 0 0 0 0 0.10837171498239 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.044762757385855 0 0 0 0 0
"impertinente" 0 0 0 0 0 0 0 0 0 0 0 0.0263852242744063 0 0.0418235048097031 0 0 0 0 0 0 0 0 0 0 0 0.0696378830083565 0 0 0 0 0.0914913083257091 0.0696378830083565 0
"indias" 0.044543429844098 0 0 0 0 0 0 0 0 0 0 0 0.0226295541977823 0 0.0363504180298073 0 0 0 0 0.0475737392959087 0 0 0 0 0 0 0.0254582484725051 0 0 0 0 0 0
"infinitos" 0 0 0 0 0.0987166831194472 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0949667616334283 0 0 0 0 0 0 0 0.0254582484725051 0.044762757385855 0 0 0 0 0
"jarro" 0 0 0 0 0 0 0 0 0 0 0 0 0.0226295541977823 0 0.0727008360596147 0 0 0 0 0 0 0 0 0.107584722969338 0 0 0 0 0 0 0 0 0
"julio" 0 0.0386996904024768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0537923614846692 0 0 0.0509164969450102 0 0 0 0 0.0696378830083565 0
"labor" 0 0 0 0 0 0 0.0708215297450425 0.0280112044817927 0 0 0 0 0 0 0 0 0 0 0 0.0951474785918173 0 0 0 0 0 0 0.0254582484725051 0 0 0 0 0 0
"labrador" 0 0 0 0 0 0 0 0 0 0 0 0.0263852242744063 0 0 0 0.0859106529209622 0.0623830318153462 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0696378830083565 0.0875656742556918
"lenguaje" 0 0 0 0 0 0.077639751552795 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.044762757385855 0.0285225328009127 0.0737735153080044 0 0 0
"licenciado" 0 0 0 0 0 0 0 0 0 0 0.060459492140266 0 0 0 0 0 0 0 0.0474833808167142 0 0 0 0 0 0 0 0 0 0.0285225328009127 0 0 0 0.0875656742556918
"ligero" 0 0 0 0 0.0987166831194472 0.077639751552795 0 0 0 0 0 0 0 0 0.0363504180298073 0 0 0 0 0 0 0 0 0.0537923614846692 0 0 0 0 0 0 0 0 0.0875656742556918
"limpio" 0 0 0 0 0 0 0 0 0 0 0 0.0263852242744063 0 0 0.0727008360596147 0 0 0 0 0 0 0 0 0.0537923614846692 0 0 0 0 0 0 0.0914913083257091 0 0
"llegad" 0 0 0 0 0 0.15527950310559 0.0708215297450425 0 0 0 0 0 0 0 0 0.171821305841924 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"llevo" 0 0 0 0 0 0 0 0.0280112044817927 0 0 0 0 0.0226295541977823 0 0 0 0 0 0 0 0 0.0714796283059328 0 0 0 0 0.0509164969450102 0 0 0 0 0 0
"llorar" 0 0.0386996904024768 0 0 0 0 0 0 0 0.033288948069241 0 0.0263852242744063 0 0 0.0363504180298073 0.0859106529209622 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lorencillo" 0.22271714922049 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lucas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.249532127261385 0.0424989375265618 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lucrecia" 0.044543429844098 0 0 0 0 0 0 0.0280112044817927 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0855675984027382 0 0 0 0
"lumbre" 0 0.0386996904024768 0 0 0 0 0 0.0280112044817927 0.0270929287455974 0 0 0 0 0 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0.0696378830083565 0 0 0 0 0 0 0
"madres" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0475737392959087 0.114285714285714 0.0714796283059328 0 0 0 0 0 0.044762757385855 0 0 0 0 0
"mancebo" 0 0 0.0212947189097104 0 0 0 0 0 0 0 0 0 0.0226295541977823 0 0 0 0 0 0 0 0 0 0.101419878296146 0 0 0 0.0254582484725051 0 0 0 0 0 0.0875656742556918
