"Av_EV_mortero" "Av_EV_quijote" "Belm_EV_rana" "Belm_EV_sierra" "Cast_EV_barbador" "Cast_EV_comisario" "Cerv_EV_eleccion" "Cerv_EV_rufian" "Dub_EV_romances_R" "Hurt_EV_getafe" "Hurt_EV_miser1" "Hurt_EV_miser2" "Quev_EV_marido" "Quev_EV_niño" "Quin_EV_barbero" "Quin_EV_borracho" "Quin_EV_sacristanes" "Quin_EV_ventero" "Salas_EV_caprichoso" "Salas_EV_comisario" "Vel_EV_antonia" "Vel_EV_atarantados" "Vel_EV_burla"
"grosero" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0 0.0914913083257091 0.0696378830083565 0
"guijarro" 0 0 0 0 0.077639751552795 0 0 0 0 0.0623830318153462 0 0 0 0 0 0.0537923614846692 0 0 0 0 0 0 0
"gustan" 0.044543429844098 0 0 0 0 0 0 0 0 0 0 0 0 0.0714796283059328 0 0 0 0 0.0285225328009127 0 0 0 0
"gustos" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.110660272962007 0 0 0
"habiendo" 0 0 0 0.0987166831194472 0 0 0 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0875656742556918
"hagan" 0 0 0 0 0 0 0.0418235048097031 0 0 0 0 0 0.0571428571428571 0 0 0 0 0 0 0.0368867576540022 0 0 0
"hallará" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.262697022767075
"hallarse" 0 0 0 0 0 0 0.0418235048097031 0.0363504180298073 0 0 0 0 0.0571428571428571 0 0 0 0 0 0 0 0 0 0
"hallé" 0.044543429844098 0 0 0 0 0.0708215297450425 0 0 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"harán" 0 0 0 0 0 0 0 0 0 0 0 0.0949667616334283 0 0 0 0 0 0.0696378830083565 0 0 0 0 0
"hayas" 0 0 0 0 0 0 0 0 0.0859106529209622 0 0 0 0 0 0 0 0 0 0 0 0 0.139275766016713 0
"hechas" 0 0.0386996904024768 0.114810562571757 0 0 0 0 0 0 0 0 0 0 0.0714796283059328 0 0 0 0 0 0 0 0 0
"hedor" 0 0 0 0 0 0 0 0 0 0 0 0 0.0571428571428571 0.142959256611866 0 0 0 0 0 0 0 0 0
"hembras" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0547645125958379 0.139275766016713 0 0 0 0 0
"hermosas" 0 0 0 0 0 0 0 0.0363504180298073 0.0859106529209622 0 0 0 0 0 0 0 0 0 0 0.0368867576540022 0 0 0
"hierro" 0 0.0386996904024768 0 0 0 0 0.0418235048097031 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0696378830083565 0
"horas" 0 0 0 0 0 0 0.0418235048097031 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0696378830083565 0
"horma" 0 0 0 0 0 0.0708215297450425 0 0 0 0 0 0 0 0 0 0 0 0 0.0570450656018254 0 0 0 0
"hubiera" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0855675984027382 0 0 0 0
"humana" 0 0 0 0 0 0 0 0.0363504180298073 0 0 0 0.0474833808167142 0.0571428571428571 0 0 0 0 0 0 0 0 0 0
"humo" 0 0 0 0 0 0 0.0418235048097031 0 0 0 0 0 0.0571428571428571 0 0 0.0537923614846692 0 0 0 0 0 0 0
"id" 0 0.0386996904024768 0 0 0 0 0 0 0.0859106529209622 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0875656742556918
"iglesia" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0714796283059328 0 0 0.109529025191676 0 0 0 0 0 0
"ignorante" 0 0 0 0 0 0.141643059490085 0 0 0 0.0623830318153462 0 0 0 0 0 0 0 0 0 0 0 0 0
"imitar" 0 0 0 0 0 0 0 0 0.0859106529209622 0 0 0 0 0 0 0 0 0 0.0285225328009127 0.0368867576540022 0 0 0
"infinitos" 0 0 0 0.0987166831194472 0 0 0 0 0 0 0 0.0949667616334283 0 0 0 0 0 0 0 0 0 0 0
"invierno" 0 0 0 0 0 0 0.0418235048097031 0 0 0 0 0 0.114285714285714 0 0 0 0 0 0 0 0 0 0
"italia" 0 0 0 0 0 0.0708215297450425 0 0 0 0 0.0424989375265618 0 0 0 0 0.0537923614846692 0 0 0 0 0 0 0
"item" 0 0 0 0 0 0 0 0 0 0 0 0 0.171428571428571 0 0 0 0 0 0 0 0 0 0
"joyas" 0 0 0 0 0 0 0 0 0 0.0623830318153462 0 0.0474833808167142 0.0571428571428571 0 0 0 0 0 0 0 0 0 0
"jubón" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0855675984027382 0 0 0 0
"julio" 0 0.0386996904024768 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0537923614846692 0 0 0 0 0 0.0696378830083565 0
"lágrimas" 0 0 0 0 0 0 0 0.0363504180298073 0 0 0.0424989375265618 0 0 0 0 0 0 0 0 0.0368867576540022 0 0 0
"lama" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.20891364902507 0
"largo" 0.044543429844098 0.0386996904024768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0547645125958379 0 0 0 0 0 0
"lego" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.20891364902507 0 0 0 0 0
"leones" 0 0.0773993808049536 0 0 0 0 0 0 0 0 0 0 0.0571428571428571 0 0 0 0 0 0 0 0 0 0
"letras" 0 0 0 0 0 0 0.0418235048097031 0 0 0 0.0424989375265618 0 0.0571428571428571 0 0 0 0 0 0 0 0 0 0
"levantarme" 0.044543429844098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0696378830083565 0 0.0368867576540022 0 0 0
"leyes" 0 0 0 0 0 0 0.0418235048097031 0 0 0 0 0 0 0 0 0 0 0 0 0.0368867576540022 0.0914913083257091 0 0
"licencia" 0 0 0 0.0987166831194472 0 0 0 0 0 0 0.0424989375265618 0 0 0 0 0 0 0.0696378830083565 0 0 0 0 0
"licenciado" 0 0 0 0 0 0 0 0 0 0 0 0.0474833808167142 0 0 0 0 0 0 0.0285225328009127 0 0 0 0.0875656742556918
"lindas" 0 0 0 0 0 0 0 0 0 0 0 0 0.0571428571428571 0.0714796283059328 0 0 0 0.0696378830083565 0 0 0 0 0
"lisonja" 0 0 0 0.0987166831194472 0 0 0 0 0 0 0.0424989375265618 0 0 0 0 0 0 0 0 0.0368867576540022 0 0 0
"lisonjero" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.110660272962007 0 0 0
"listo" 0 0 0 0 0 0 0 0 0.0859106529209622 0 0 0 0 0.0714796283059328 0 0 0 0 0 0 0 0 0.0875656742556918
"llamad" 0 0 0 0 0 0 0 0 0 0 0.127496812579686 0 0 0 0 0 0 0 0 0 0 0 0
"llamado" 0 0 0 0 0 0 0.0418235048097031 0 0 0 0 0 0 0 0 0 0 0 0.0570450656018254 0 0 0 0
"llamen" 0.044543429844098 0 0 0 0 0 0.0836470096194061 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"llamo" 0.044543429844098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.109529025191676 0 0 0 0 0 0
"llena" 0 0 0 0 0 0 0 0 0 0 0 0 0.0571428571428571 0 0 0 0.0547645125958379 0 0.0285225328009127 0 0 0 0
"llorar" 0 0.0386996904024768 0 0 0 0 0 0.0363504180298073 0.0859106529209622 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"llover" 0 0 0 0 0 0 0 0.0363504180298073 0 0 0 0 0 0 0.101419878296146 0 0 0.0696378830083565 0 0 0 0 0
"locos" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0570450656018254 0.0368867576540022 0 0 0
"lograda" 0 0 0 0 0 0 0 0.0363504180298073 0 0 0 0 0 0 0 0.0537923614846692 0.0547645125958379 0 0 0 0 0 0
"lumbre" 0 0.0386996904024768 0 0 0 0 0 0.0363504180298073 0 0 0 0 0 0 0 0 0 0.0696378830083565 0 0 0 0 0
"luna" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0537923614846692 0 0 0 0.0368867576540022 0 0.0696378830083565 0
"madalena" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.164293537787514 0 0 0 0 0 0
"madres" 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714 0.0714796283059328 0 0 0 0 0 0 0 0 0
"malas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.109529025191676 0 0 0.0368867576540022 0 0 0
"malicias" 0 0 0 0 0 0 0 0.0363504180298073 0 0 0 0.0474833808167142 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"mama" 0 0 0 0 0 0 0 0 0 0 0 0 0.0571428571428571 0.142959256611866 0 0 0 0 0 0 0 0 0
"marica" 0 0 0 0 0 0 0 0 0.257731958762887 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mármol" 0 0 0 0 0 0 0 0 0 0.0623830318153462 0 0 0 0 0 0 0 0 0 0.0368867576540022 0 0.0696378830083565 0
"marqués" 0 0 0 0 0 0 0 0 0 0.0623830318153462 0.0424989375265618 0 0 0.0714796283059328 0 0 0 0 0 0 0 0 0
"materia" 0 0 0 0 0.077639751552795 0 0 0 0 0 0 0.0474833808167142 0 0 0 0 0 0 0 0.0368867576540022 0 0 0
"mayo" 0 0.0386996904024768 0 0 0 0 0 0 0 0 0.0424989375265618 0 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"media" 0.044543429844098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.139275766016713 0 0 0 0 0
"menina" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.161377084454008 0 0 0 0 0 0 0
"menudó" 0 0 0 0 0 0 0.125470514429109 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mercader" 0 0.0386996904024768 0 0 0 0 0 0 0 0 0 0 0 0.0714796283059328 0 0 0 0 0 0.0368867576540022 0 0 0
"mesonero" 0 0 0 0 0 0 0 0 0 0.0623830318153462 0.0849978750531237 0 0 0 0 0 0 0 0 0 0 0 0
"mete" 0 0 0 0 0 0 0.0418235048097031 0.0363504180298073 0 0 0 0 0 0 0 0.0537923614846692 0 0 0 0 0 0 0
"meter" 0.044543429844098 0 0 0 0 0 0 0 0 0.0623830318153462 0 0 0 0 0 0.0537923614846692 0 0 0 0 0 0 0
"miguel" 0 0 0 0 0 0 0.0836470096194061 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0696378830083565 0
"ministros" 0 0 0 0 0 0.0708215297450425 0 0 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0.0368867576540022 0 0 0
"mirara" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.101419878296146 0 0 0.139275766016713 0 0 0 0 0
"miro" 0.044543429844098 0 0 0 0 0 0 0 0 0 0.0424989375265618 0 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"mirones" 0 0 0 0 0.15527950310559 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0696378830083565 0
"mohíno" 0.044543429844098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.139275766016713 0 0 0 0 0
"molido" 0 0 0 0 0 0 0.0418235048097031 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0 0 0.0914913083257091 0 0
"mollera" 0 0 0 0 0.077639751552795 0 0 0 0 0 0 0 0.0571428571428571 0 0 0 0.0547645125958379 0 0 0 0 0 0
"monte" 0 0 0 0 0 0 0 0 0.0859106529209622 0 0.0424989375265618 0 0 0 0 0 0 0 0 0.0368867576540022 0 0 0
"moros" 0 0 0 0 0 0 0.0418235048097031 0 0 0 0.0424989375265618 0 0 0.0714796283059328 0 0 0 0 0 0 0 0 0
"mozos" 0 0 0 0 0 0.0708215297450425 0 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"muchachas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0714796283059328 0 0 0.109529025191676 0 0 0 0 0 0
"mudo" 0 0 0 0 0 0 0.0836470096194061 0 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"mueran" 0 0 0 0.0987166831194472 0 0 0 0 0 0.0623830318153462 0 0 0 0 0 0 0 0 0 0.0368867576540022 0 0 0
"muere" 0 0 0 0 0 0 0.0418235048097031 0 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0.0368867576540022 0 0 0
"muestre" 0 0.0386996904024768 0 0 0 0 0 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0 0.0368867576540022 0 0 0
"muladar" 0 0 0 0 0 0 0 0 0 0 0.0424989375265618 0 0 0 0 0.0537923614846692 0 0 0 0.0368867576540022 0 0 0
"murió" 0 0 0 0 0 0 0 0.0363504180298073 0 0 0 0 0.0571428571428571 0 0 0 0 0 0.0285225328009127 0 0 0 0
"nabos" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0855675984027382 0 0 0 0
"nacido" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0.0737735153080044 0 0 0
"nació" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.109529025191676 0 0 0.0368867576540022 0 0 0
"naranjas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.139275766016713 0 0 0.0914913083257091 0 0
"nariz" 0 0.0386996904024768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.139275766016713 0
"necia" 0 0 0 0 0 0 0 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0.0570450656018254 0 0 0 0
"negar" 0 0 0 0 0 0 0 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0.0368867576540022 0 0 0
"negocio" 0 0 0 0 0 0 0.0418235048097031 0 0 0 0 0 0 0 0.101419878296146 0 0 0 0 0 0 0 0.0875656742556918
"nene" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.214438884917798 0 0 0 0 0 0 0 0 0
"niñas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.214438884917798 0 0 0 0 0 0 0 0 0
"niños" 0 0 0 0 0.077639751552795 0 0 0 0 0 0 0 0.0571428571428571 0 0 0 0 0.0696378830083565 0 0 0 0 0
"norabuena" 0 0 0 0 0 0 0 0 0 0 0 0 0.0571428571428571 0 0 0 0.0547645125958379 0 0 0.0368867576540022 0 0 0
"noramala" 0 0.0386996904024768 0 0 0 0 0.0418235048097031 0 0 0 0 0 0 0 0 0 0.0547645125958379 0 0 0 0 0 0
"novato" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.262697022767075
"nubes" 0 0 0 0 0 0 0.0418235048097031 0 0 0.124766063630692 0 0 0 0 0 0 0 0 0 0 0 0 0
"ó" 0.044543429844098 0 0.114810562571757 0 0.077639751552795 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obediente" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0570450656018254 0.0368867576540022 0 0 0
"obliga" 0 0.0386996904024768 0 0 0.077639751552795 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0696378830083565 0
"obras" 0 0.0386996904024768 0 0 0 0.0708215297450425 0 0 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"ocho" 0 0.0386996904024768 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0537923614846692 0 0 0.0285225328009127 0 0 0 0
"ofende" 0 0 0 0 0 0.0708215297450425 0 0 0 0 0 0.0474833808167142 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"oficial" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.101419878296146 0 0 0 0 0 0.182982616651418 0 0
"oiga" 0.044543429844098 0 0 0 0 0 0 0 0 0 0 0 0.0571428571428571 0 0 0.0537923614846692 0 0 0 0 0 0 0
"olvidado" 0 0 0 0 0 0 0 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0.0570450656018254 0 0 0 0
"ordenas" 0 0 0 0 0 0 0 0 0 0 0 0 0.0571428571428571 0 0 0 0.0547645125958379 0 0.0285225328009127 0 0 0 0
"ozmín" 0 0 0 0 0.232919254658385 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"padece" 0 0 0 0 0 0 0 0 0 0 0 0 0.171428571428571 0 0 0 0 0 0 0 0 0 0
"palacio" 0 0.0386996904024768 0 0 0 0 0 0 0 0 0.0849978750531237 0 0 0 0 0 0 0 0 0 0 0 0
"pantasma" 0 0 0 0 0 0 0 0 0 0 0 0 0.171428571428571 0 0 0 0 0 0 0 0 0 0
"papa" 0.044543429844098 0 0 0 0 0 0 0 0 0 0.0424989375265618 0 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"parar" 0.044543429844098 0 0 0 0 0 0 0 0 0 0 0 0 0.0714796283059328 0 0 0 0.0696378830083565 0 0 0 0 0
"pasaron" 0 0 0 0 0 0 0 0.0727008360596147 0 0 0 0.0474833808167142 0 0 0 0 0 0 0 0 0 0 0
"pasos" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0537923614846692 0 0 0 0.0737735153080044 0 0 0
"pece" 0 0 0.34443168771527 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pedazos" 0 0.0386996904024768 0 0 0 0 0 0.0363504180298073 0 0.0623830318153462 0 0 0 0 0 0 0 0 0 0 0 0 0
"pegado" 0 0.0773993808049536 0 0 0 0 0 0 0 0 0.0424989375265618 0 0 0 0 0 0 0 0 0 0 0 0
"peligro" 0 0.0386996904024768 0 0 0 0 0 0.0363504180298073 0 0 0 0 0 0 0 0.0537923614846692 0 0 0 0 0 0 0
"pellejo" 0 0 0 0 0 0 0 0.0363504180298073 0 0 0 0 0.0571428571428571 0 0 0 0 0 0 0 0 0.0696378830083565 0
"pensamiento" 0 0.0773993808049536 0 0 0 0.0708215297450425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"perdí" 0 0 0 0 0 0 0 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0.0368867576540022 0 0 0
"peregrina" 0 0 0 0 0 0 0 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0.0570450656018254 0 0 0 0
"perinola" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.20891364902507 0 0 0 0 0
"peste" 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714 0 0 0 0 0 0.0285225328009127 0 0 0 0
"picaña" 0 0 0 0 0 0 0 0 0 0.0623830318153462 0 0 0 0 0 0.0537923614846692 0.0547645125958379 0 0 0 0 0 0
"pícaro" 0 0.0386996904024768 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0537923614846692 0 0 0 0 0 0.0696378830083565 0
"pida" 0 0 0 0 0 0 0 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0696378830083565 0.0875656742556918
"pidan" 0 0 0.114810562571757 0.0987166831194472 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0696378830083565 0 0 0 0 0
"pides" 0.044543429844098 0.0386996904024768 0 0 0 0 0 0 0 0.0623830318153462 0 0 0 0 0 0 0 0 0 0 0 0 0
"piedra" 0.044543429844098 0 0 0 0 0 0 0 0 0 0 0 0.0571428571428571 0.0714796283059328 0 0 0 0 0 0 0 0 0
"piernas" 0 0 0.229621125143513 0 0 0 0 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pintado" 0.044543429844098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0537923614846692 0 0 0.0285225328009127 0 0 0 0
"pobreza" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0.0737735153080044 0 0 0
"pocos" 0 0 0 0 0 0 0 0 0.0859106529209622 0 0 0.0949667616334283 0 0 0 0 0 0 0 0 0 0 0
"podido" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0714796283059328 0 0 0 0 0 0.0368867576540022 0 0 0.0875656742556918
"polla" 0 0 0 0 0 0 0 0 0 0 0 0 0.0571428571428571 0 0 0 0 0.139275766016713 0 0 0 0 0
"ponelde" 0 0 0 0 0 0.212464589235127 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ponerme" 0 0.0386996904024768 0 0 0 0 0 0 0 0 0 0 0.114285714285714 0 0 0 0 0 0 0 0 0 0
"poquito" 0.044543429844098 0 0 0 0 0 0 0 0 0 0 0 0 0 0.101419878296146 0.0537923614846692 0 0 0 0 0 0 0
"potra" 0 0 0 0 0 0 0.125470514429109 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"potro" 0 0 0 0 0 0 0 0.0363504180298073 0 0 0.0424989375265618 0 0 0 0 0 0 0.0696378830083565 0 0 0 0 0
"preciáis" 0 0 0 0 0 0.141643059490085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0696378830083565 0
"prendas" 0.044543429844098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0570450656018254 0 0 0 0
"pretender" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0.0368867576540022 0.0914913083257091 0 0
"pretensores" 0 0 0 0 0 0 0.125470514429109 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"prevenido" 0 0 0 0 0.077639751552795 0 0 0 0 0 0 0 0.0571428571428571 0 0 0 0 0 0 0.0368867576540022 0 0 0
"priesa" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.304259634888438 0 0 0 0 0 0 0 0
"primera" 0 0 0 0 0 0 0 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0.0368867576540022 0 0 0
"profundo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0570450656018254 0 0.0914913083257091 0 0
"propia" 0 0 0 0 0 0.0708215297450425 0 0 0 0 0 0 0.0571428571428571 0 0 0 0 0 0.0285225328009127 0 0 0 0
"propias" 0 0 0 0 0 0 0 0 0 0 0 0 0.0571428571428571 0.0714796283059328 0 0 0 0 0 0.0368867576540022 0 0 0
"propósito" 0.089086859688196 0.0386996904024768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"prosiga" 0.044543429844098 0 0 0 0 0 0 0 0 0.0623830318153462 0.0424989375265618 0 0 0 0 0 0 0 0 0 0 0 0
"pueda" 0 0 0 0 0 0 0.0836470096194061 0 0.0859106529209622 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"puedes" 0 0 0 0 0 0 0 0 0.0859106529209622 0 0 0 0 0 0 0 0.0547645125958379 0 0.0285225328009127 0 0 0 0
"puerco" 0 0.0386996904024768 0 0 0 0 0.0418235048097031 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pullas" 0.044543429844098 0.0773993808049536 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"quedado" 0 0 0 0 0 0 0 0.0363504180298073 0 0 0 0 0 0.0714796283059328 0 0 0 0 0 0 0 0.0696378830083565 0
"quedar" 0 0 0 0 0 0 0.0418235048097031 0 0.0859106529209622 0 0 0 0 0 0.101419878296146 0 0 0 0 0 0 0 0
"quédese" 0 0 0 0 0 0 0 0.0363504180298073 0 0.0623830318153462 0 0.0474833808167142 0 0 0 0 0 0 0 0 0 0 0
"quieras" 0.044543429844098 0 0 0 0 0 0 0 0 0 0 0.0474833808167142 0 0 0 0 0 0 0 0.0368867576540022 0 0 0
"quieto" 0 0 0 0 0.077639751552795 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0.0368867576540022 0 0 0
"quitad" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0696378830083565 0.0285225328009127 0.0368867576540022 0 0 0
"quite" 0 0 0 0 0 0 0.0836470096194061 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"rajas" 0 0.0386996904024768 0 0 0.077639751552795 0 0 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ranilla" 0 0 0.34443168771527 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"recibido" 0 0.0386996904024768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0737735153080044 0 0 0
"recibo" 0 0 0 0 0 0 0 0 0 0.0623830318153462 0 0 0 0 0 0 0 0 0 0.0368867576540022 0.0914913083257091 0 0
"regidor" 0 0 0 0 0 0 0.125470514429109 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"repara" 0.044543429844098 0.0386996904024768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0547645125958379 0 0 0 0 0 0
"repente" 0 0 0 0 0 0 0.0418235048097031 0 0 0 0.0424989375265618 0 0 0 0 0 0 0 0 0 0 0.0696378830083565 0
"respeto" 0 0 0 0 0.077639751552795 0 0 0.0727008360596147 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"responde" 0.089086859688196 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0875656742556918
"rico" 0 0 0 0 0 0 0 0 0 0 0 0.0474833808167142 0.0571428571428571 0 0 0 0.0547645125958379 0 0 0 0 0 0
"rindo" 0 0 0 0 0 0.0708215297450425 0 0 0 0.0623830318153462 0 0 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"río" 0 0 0.229621125143513 0 0 0 0 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"roble" 0 0 0 0 0 0 0.0418235048097031 0 0 0 0 0 0 0 0 0 0 0 0.0570450656018254 0 0 0 0
"robles" 0 0 0 0 0 0 0.0836470096194061 0 0 0 0 0 0 0.0714796283059328 0 0 0 0 0 0 0 0 0
"romper" 0 0 0 0 0 0 0 0 0 0.0623830318153462 0 0 0 0 0 0.0537923614846692 0 0 0 0.0368867576540022 0 0 0
"rueda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0714796283059328 0 0 0 0 0.0285225328009127 0.0368867576540022 0 0 0
"ruega" 0 0 0 0.0987166831194472 0 0 0.0418235048097031 0 0 0 0 0 0 0 0.101419878296146 0 0 0 0 0 0 0 0
"ruegos" 0 0 0 0 0 0 0.0418235048097031 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0 0.0368867576540022 0 0 0
"ruido" 0 0 0 0 0 0.0708215297450425 0 0 0 0 0 0 0 0 0.101419878296146 0 0 0 0 0 0 0 0.0875656742556918
"s" 0 0 0 0 0 0 0 0.0363504180298073 0 0 0 0 0 0.142959256611866 0 0 0 0 0 0 0 0 0
"sábana" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.109529025191676 0.0696378830083565 0 0 0 0 0
"sacristanes" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.164293537787514 0 0 0 0 0 0
"salgo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0537923614846692 0 0 0 0.0737735153080044 0 0 0
"salido" 0 0.0386996904024768 0 0 0 0.0708215297450425 0 0 0 0 0 0 0 0 0 0.0537923614846692 0 0 0 0 0 0 0
"saliendo" 0 0 0.114810562571757 0 0 0 0 0.0363504180298073 0 0 0 0 0 0 0 0 0.0547645125958379 0 0 0 0 0 0
"sanar" 0 0 0 0 0 0 0 0 0 0 0 0.142450142450142 0 0 0 0 0 0 0 0 0 0 0
